date,temperature,humidity,luminosity
2019-11-27 15:51:17.137,26.6,28.1,88
2019-11-27 15:51:19.409,26.6,28.3,88
2019-11-27 15:51:21.682,26.6,28.3,88
2019-11-27 15:51:23.956,26.7,28.3,88
2019-11-27 15:51:26.229,26.7,28.2,88
2019-11-27 15:51:28.502,26.6,28.2,88
2019-11-27 15:51:30.771,26.6,28.2,88
2019-11-27 15:51:33.045,26.6,28.1,88
2019-11-27 15:51:35.318,26.6,28.1,88
2019-11-27 15:51:37.591,26.6,28.1,88
2019-11-27 15:51:39.864,26.6,28.0,86
2019-11-27 15:51:42.134,26.6,28.0,89
2019-11-27 15:51:44.407,26.6,28.0,89
2019-11-27 15:51:46.680,26.6,27.9,89
2019-11-27 15:51:48.953,26.6,27.9,88
2019-11-27 15:51:51.226,26.6,27.9,88
2019-11-27 15:51:53.499,26.6,27.8,88
2019-11-27 15:51:55.768,26.6,27.8,88
2019-11-27 15:51:58.042,26.6,27.8,89
2019-11-27 15:52:00.315,26.6,27.7,89
2019-11-27 15:52:02.588,26.6,27.7,88
2019-11-27 15:52:04.861,26.6,27.7,89
2019-11-27 15:52:07.131,26.6,27.6,84
2019-11-27 15:52:09.404,26.6,27.6,86
2019-11-27 15:52:11.677,26.6,27.6,87
2019-11-27 15:52:13.950,26.6,27.6,87
2019-11-27 15:52:16.224,26.6,27.6,87
2019-11-27 15:52:18.492,26.6,27.6,87
2019-11-27 15:52:20.765,26.6,27.6,86
2019-11-27 15:52:23.039,26.6,27.5,86
2019-11-27 15:52:25.312,26.6,27.5,86
2019-11-27 15:52:27.585,26.6,27.5,86
2019-11-27 15:52:29.859,26.6,27.6,86
2019-11-27 15:52:32.128,26.6,27.7,86
2019-11-27 15:52:34.401,26.6,27.8,82
2019-11-27 15:52:36.674,26.6,27.8,85
2019-11-27 15:52:38.948,26.6,27.8,83
2019-11-27 15:52:41.221,26.6,27.8,84
2019-11-27 15:52:43.494,26.7,27.8,80
2019-11-27 15:52:45.763,26.6,27.8,88
2019-11-27 15:52:48.036,26.6,27.9,88
2019-11-27 15:52:50.309,26.6,27.9,88
2019-11-27 15:52:52.582,26.6,27.9,88
2019-11-27 15:52:54.856,26.6,27.8,88
2019-11-27 15:52:57.129,26.6,27.8,88
2019-11-27 15:52:59.398,26.6,27.8,88
2019-11-27 15:53:01.671,26.6,27.8,88
2019-11-27 15:53:03.944,26.6,27.8,88
2019-11-27 15:53:06.217,26.6,27.8,88
2019-11-27 15:53:08.490,26.6,27.8,88
2019-11-27 15:53:10.759,26.6,27.8,88
2019-11-27 15:53:13.032,26.6,27.7,88
2019-11-27 15:53:15.306,26.6,27.7,88
2019-11-27 15:53:17.579,26.6,27.7,88
2019-11-27 15:53:19.852,26.6,27.7,88
2019-11-27 15:53:22.120,26.6,27.6,88
2019-11-27 15:53:24.395,26.6,27.6,88
2019-11-27 15:53:26.668,26.7,27.6,89
2019-11-27 15:53:28.941,26.6,27.6,89
2019-11-27 15:53:31.215,26.7,27.6,89
2019-11-27 15:53:33.483,26.6,27.6,88
2019-11-27 15:53:35.756,26.6,27.6,88
2019-11-27 15:53:38.029,26.7,27.6,88
2019-11-27 15:53:40.303,26.6,27.7,87
2019-11-27 15:53:42.576,26.6,27.6,88
2019-11-27 15:53:44.848,26.6,27.7,88
